GEO_ID,NAME,B25063_001E,B25063_001M,B25063_002E,B25063_002M,B25063_003E,B25063_003M,B25063_004E,B25063_004M,B25063_005E,B25063_005M,B25063_006E,B25063_006M,B25063_007E,B25063_007M,B25063_008E,B25063_008M,B25063_009E,B25063_009M,B25063_010E,B25063_010M,B25063_011E,B25063_011M,B25063_012E,B25063_012M,B25063_013E,B25063_013M,B25063_014E,B25063_014M,B25063_015E,B25063_015M,B25063_016E,B25063_016M,B25063_017E,B25063_017M,B25063_018E,B25063_018M,B25063_019E,B25063_019M,B25063_020E,B25063_020M,B25063_021E,B25063_021M,B25063_022E,B25063_022M,B25063_023E,B25063_023M,B25063_024E,B25063_024M,B25063_025E,B25063_025M,B25063_026E,B25063_026M,B25063_027E,B25063_027M
id,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,Estimate!!Total!!With cash rent,Margin of Error!!Total!!With cash rent,Estimate!!Total!!With cash rent!!Less than $100,Margin of Error!!Total!!With cash rent!!Less than $100,Estimate!!Total!!With cash rent!!$100 to $149,Margin of Error!!Total!!With cash rent!!$100 to $149,Estimate!!Total!!With cash rent!!$150 to $199,Margin of Error!!Total!!With cash rent!!$150 to $199,Estimate!!Total!!With cash rent!!$200 to $249,Margin of Error!!Total!!With cash rent!!$200 to $249,Estimate!!Total!!With cash rent!!$250 to $299,Margin of Error!!Total!!With cash rent!!$250 to $299,Estimate!!Total!!With cash rent!!$300 to $349,Margin of Error!!Total!!With cash rent!!$300 to $349,Estimate!!Total!!With cash rent!!$350 to $399,Margin of Error!!Total!!With cash rent!!$350 to $399,Estimate!!Total!!With cash rent!!$400 to $449,Margin of Error!!Total!!With cash rent!!$400 to $449,Estimate!!Total!!With cash rent!!$450 to $499,Margin of Error!!Total!!With cash rent!!$450 to $499,Estimate!!Total!!With cash rent!!$500 to $549,Margin of Error!!Total!!With cash rent!!$500 to $549,Estimate!!Total!!With cash rent!!$550 to $599,Margin of Error!!Total!!With cash rent!!$550 to $599,Estimate!!Total!!With cash rent!!$600 to $649,Margin of Error!!Total!!With cash rent!!$600 to $649,Estimate!!Total!!With cash rent!!$650 to $699,Margin of Error!!Total!!With cash rent!!$650 to $699,Estimate!!Total!!With cash rent!!$700 to $749,Margin of Error!!Total!!With cash rent!!$700 to $749,Estimate!!Total!!With cash rent!!$750 to $799,Margin of Error!!Total!!With cash rent!!$750 to $799,Estimate!!Total!!With cash rent!!$800 to $899,Margin of Error!!Total!!With cash rent!!$800 to $899,Estimate!!Total!!With cash rent!!$900 to $999,Margin of Error!!Total!!With cash rent!!$900 to $999,"Estimate!!Total!!With cash rent!!$1,000 to $1,249","Margin of Error!!Total!!With cash rent!!$1,000 to $1,249","Estimate!!Total!!With cash rent!!$1,250 to $1,499","Margin of Error!!Total!!With cash rent!!$1,250 to $1,499","Estimate!!Total!!With cash rent!!$1,500 to $1,999","Margin of Error!!Total!!With cash rent!!$1,500 to $1,999","Estimate!!Total!!With cash rent!!$2,000 to $2,499","Margin of Error!!Total!!With cash rent!!$2,000 to $2,499","Estimate!!Total!!With cash rent!!$2,500 to $2,999","Margin of Error!!Total!!With cash rent!!$2,500 to $2,999","Estimate!!Total!!With cash rent!!$3,000 to $3,499","Margin of Error!!Total!!With cash rent!!$3,000 to $3,499","Estimate!!Total!!With cash rent!!$3,500 or more","Margin of Error!!Total!!With cash rent!!$3,500 or more",Estimate!!Total!!No cash rent,Margin of Error!!Total!!No cash rent
1500000US360610013001,"Block Group 1, Census Tract 13, New York County, New York",1052,154,1037,155,0,11,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,31,23,249,110,338,120,222,103,186,89,15,24
1500000US360610013002,"Block Group 2, Census Tract 13, New York County, New York",1207,172,1197,173,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,36,0,11,0,11,0,11,0,11,0,11,278,118,494,158,251,103,153,92,10,17
1500000US360610014011,"Block Group 1, Census Tract 14.01, New York County, New York",118,79,108,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,12,0,11,0,11,26,43,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,67,68,0,11,0,11,10,15
1500000US360610014012,"Block Group 2, Census Tract 14.01, New York County, New York",271,89,271,89,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,51,54,19,30,0,11,12,18,19,20,18,19,0,11,12,5,0,11,29,46,9,14,33,25,17,18,43,50,0,11
1500000US360610014021,"Block Group 1, Census Tract 14.02, New York County, New York",685,94,685,94,0,11,0,11,0,11,86,45,34,25,53,31,18,27,7,11,5,10,6,9,15,20,6,13,42,35,13,21,9,15,14,22,32,23,18,25,85,69,46,30,106,60,82,42,8,14,0,11,0,11
1500000US360610014022,"Block Group 2, Census Tract 14.02, New York County, New York",632,81,621,87,0,11,0,11,27,32,56,39,14,22,32,32,56,38,7,11,8,13,24,30,9,14,37,33,0,11,21,25,18,28,45,40,25,26,88,65,0,11,87,41,16,26,33,25,0,11,18,28,11,17
1500000US360610015010,"Block Group 0, Census Tract 15.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015011,"Block Group 1, Census Tract 15.01, New York County, New York",1114,219,1084,215,0,11,0,11,0,11,0,11,0,11,15,23,18,28,17,27,16,25,0,11,0,11,25,43,0,11,0,11,0,11,14,22,59,54,13,23,34,50,0,11,117,85,186,121,312,124,258,121,30,45
1500000US360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",584,222,584,222,0,11,0,11,0,11,0,11,0,11,0,11,15,25,37,43,0,11,49,77,21,32,85,70,21,31,23,36,48,44,148,116,33,39,88,113,16,28,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",391,124,372,117,0,11,0,11,25,39,41,47,69,104,0,11,18,29,0,11,22,37,19,30,0,11,0,11,28,43,19,30,0,11,0,11,0,11,21,33,0,11,37,44,10,18,22,34,0,11,41,34,19,30
1500000US360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",713,155,713,155,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,32,0,11,0,11,6,10,14,21,169,95,215,103,94,53,194,120,0,11
1500000US360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",1763,246,1725,235,0,11,0,11,0,11,0,11,0,11,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,124,94,119,73,427,162,673,173,373,148,38,62
1500000US360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610016001,"Block Group 1, Census Tract 16, New York County, New York",1049,191,998,200,0,11,0,11,29,42,42,69,15,24,0,11,99,75,18,27,84,87,17,20,37,58,0,11,14,25,0,11,56,41,101,99,156,78,245,137,15,23,14,22,56,88,0,11,0,11,0,11,51,46
1500000US360610016002,"Block Group 2, Census Tract 16, New York County, New York",272,105,272,105,0,11,0,11,0,11,33,37,38,50,44,41,43,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,32,38,30,46,30,33,7,17,15,24,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610016003,"Block Group 3, Census Tract 16, New York County, New York",645,206,645,206,0,11,0,11,0,11,0,11,0,11,19,29,0,11,52,83,0,11,68,94,0,11,0,11,0,11,19,29,0,11,93,82,13,21,194,119,73,78,0,11,114,132,0,11,0,11,0,11,0,11
1500000US360610016004,"Block Group 4, Census Tract 16, New York County, New York",456,142,447,139,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,35,29,53,76,53,53,86,93,26,39,20,32,97,87,59,57,9,15
1500000US360610016005,"Block Group 5, Census Tract 16, New York County, New York",339,144,339,144,0,11,0,11,0,11,17,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,29,0,11,51,53,47,75,0,11,16,26,0,11,107,93,39,46,20,34,24,39,0,11,0,11
1500000US360610018001,"Block Group 1, Census Tract 18, New York County, New York",433,129,433,129,0,11,18,28,0,11,11,18,0,11,62,60,51,65,25,43,0,11,0,11,22,37,0,11,0,11,0,11,34,52,0,11,13,23,33,35,16,25,29,47,73,76,0,11,46,52,0,11,0,11
1500000US360610018002,"Block Group 2, Census Tract 18, New York County, New York",281,93,281,93,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,25,0,11,14,23,0,11,16,27,0,11,0,11,0,11,24,38,0,11,13,27,0,11,83,51,91,87,13,22,0,11,11,18,0,11
1500000US360610018003,"Block Group 3, Census Tract 18, New York County, New York",680,168,680,168,0,11,0,11,0,11,60,75,0,11,0,11,0,11,0,11,0,11,30,44,0,11,16,27,0,11,19,30,0,11,65,87,44,52,30,36,26,38,138,96,153,108,64,70,0,11,35,45,0,11
1500000US360610018004,"Block Group 4, Census Tract 18, New York County, New York",347,105,333,105,0,11,0,11,0,11,0,11,25,39,24,39,21,25,24,38,34,54,20,33,13,22,27,44,0,11,23,36,12,19,0,11,31,50,14,24,50,58,0,11,0,11,0,11,0,11,15,24,14,23
1500000US360610018005,"Block Group 5, Census Tract 18, New York County, New York",356,134,349,137,0,11,12,20,0,11,0,11,16,27,0,11,0,11,0,11,0,11,0,11,12,21,40,66,15,24,0,11,0,11,23,34,13,22,14,23,78,103,29,35,27,32,31,48,39,64,0,11,7,13
1500000US360610018006,"Block Group 6, Census Tract 18, New York County, New York",531,129,531,129,0,11,0,11,3,12,22,36,0,11,0,11,48,73,23,40,0,11,0,11,0,11,0,11,47,58,0,11,74,81,29,41,38,50,57,47,81,77,1,17,35,42,73,79,0,11,0,11,0,11
1500000US360610018007,"Block Group 7, Census Tract 18, New York County, New York",359,120,359,120,0,11,15,23,0,11,0,11,0,11,0,11,64,81,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,65,0,11,31,29,43,51,63,49,70,71,25,28,0,11,0,11,0,11
1500000US360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020001,"Block Group 1, Census Tract 20, New York County, New York",922,129,922,129,0,11,0,11,9,14,258,109,128,57,64,48,58,53,34,31,22,22,37,36,36,44,75,57,0,11,0,11,93,56,22,25,27,25,44,47,15,18,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020002,"Block Group 2, Census Tract 20, New York County, New York",743,119,743,119,0,11,23,35,13,19,96,53,41,39,44,56,59,51,176,94,78,69,17,19,12,19,42,31,40,39,19,21,0,11,7,11,45,48,21,31,0,11,10,15,0,11,0,11,0,11,0,11,0,11
1500000US360610020003,"Block Group 3, Census Tract 20, New York County, New York",232,67,232,67,0,11,0,11,0,11,11,17,57,51,8,12,9,15,29,27,20,33,5,11,0,11,41,26,29,27,0,11,11,19,0,11,6,9,6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610021001,"Block Group 1, Census Tract 21, New York County, New York",987,168,987,168,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,19,15,24,0,11,17,28,0,11,0,11,0,11,0,11,74,52,14,23,84,56,92,58,681,154,0,11
1500000US360610021002,"Block Group 2, Census Tract 21, New York County, New York",578,128,548,120,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,51,59,0,11,0,11,0,11,43,41,17,28,0,11,0,11,44,41,0,11,77,57,206,91,110,77,30,32
1500000US360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",934,160,866,168,0,11,39,63,0,11,91,79,38,42,89,85,0,11,3,13,37,59,45,67,0,11,0,11,100,110,11,19,14,24,16,26,34,40,74,71,32,51,62,69,31,36,50,61,25,31,75,60,68,96
1500000US360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",366,105,366,105,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,39,0,11,0,11,27,42,46,52,49,64,92,50,21,32,52,47,0,11,46,37,0,11
1500000US360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",583,132,583,132,0,11,0,11,0,11,0,11,45,46,100,84,40,38,0,11,46,56,50,64,0,11,59,69,61,60,26,45,12,21,66,75,44,69,34,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",788,146,788,146,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,18,31,50,12,20,0,11,0,11,0,11,35,42,10,16,84,64,113,63,335,135,158,86,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",938,86,930,86,0,11,0,11,0,11,0,11,9,16,18,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,11,19,0,11,39,33,92,51,27,26,219,75,110,47,191,85,50,30,157,78,8,12
1500000US360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610024001,"Block Group 1, Census Tract 24, New York County, New York",1475,141,1456,146,0,11,0,11,22,37,170,113,82,54,25,29,64,54,103,68,139,103,25,28,78,108,181,112,15,24,15,16,36,59,26,33,44,44,68,71,18,29,37,40,52,43,80,66,68,50,108,91,19,29
1500000US360610024002,"Block Group 2, Census Tract 24, New York County, New York",670,131,670,131,0,11,7,11,19,30,121,80,42,49,10,16,9,14,73,89,8,19,13,21,0,11,184,93,33,40,0,11,15,22,15,27,78,73,43,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025001,"Block Group 1, Census Tract 25, New York County, New York",1302,132,1302,132,0,11,24,29,39,43,174,92,192,84,144,91,92,49,83,63,24,29,88,92,53,47,59,57,15,17,43,52,44,39,66,75,26,40,88,62,13,20,10,18,25,40,0,11,0,11,0,11,0,11
1500000US360610025002,"Block Group 2, Census Tract 25, New York County, New York",200,118,200,118,0,11,0,11,0,11,142,124,6,9,0,11,26,35,0,11,0,11,0,11,0,11,0,11,12,20,0,11,0,11,0,11,0,11,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025003,"Block Group 3, Census Tract 25, New York County, New York",484,134,484,134,7,10,0,11,18,29,28,23,55,41,71,55,12,22,28,39,14,18,41,49,37,47,35,30,4,10,0,11,17,16,66,87,30,38,0,11,0,11,21,38,0,11,0,11,0,11,0,11,0,11
1500000US360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",626,103,601,98,0,11,0,11,0,11,9,15,20,32,9,15,32,39,13,21,25,24,29,31,24,33,10,14,14,20,40,36,4,7,23,25,24,19,74,50,25,28,58,38,72,61,27,22,7,13,62,53,25,39
1500000US360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",753,89,753,89,0,11,0,11,0,11,86,61,37,34,21,33,38,44,28,42,25,22,24,25,0,11,0,11,0,11,0,11,11,17,114,71,51,43,107,75,37,24,88,59,26,32,22,34,16,24,22,19,0,11
1500000US360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",710,139,696,138,0,11,0,11,39,63,70,79,11,18,15,23,13,22,16,25,0,11,12,19,14,22,0,11,0,11,0,11,50,59,48,60,0,11,41,65,22,35,137,70,21,25,106,84,38,61,43,55,14,22
1500000US360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",961,171,961,171,0,11,0,11,28,46,17,27,77,79,0,11,12,20,0,11,0,11,0,11,0,11,42,47,0,11,18,30,72,86,87,80,99,96,53,64,25,31,104,108,80,79,100,76,54,43,93,70,0,11
1500000US360610027001,"Block Group 1, Census Tract 27, New York County, New York",259,58,252,58,0,11,0,11,0,11,0,11,0,11,8,9,26,30,5,7,0,11,15,24,0,11,0,11,0,11,12,15,4,7,8,13,43,40,45,34,30,22,49,35,7,9,0,11,0,11,0,11,7,12
1500000US360610028001,"Block Group 1, Census Tract 28, New York County, New York",382,141,382,141,0,11,0,11,0,11,0,11,18,23,83,96,0,11,34,52,59,89,0,11,52,67,0,11,12,23,0,11,0,11,0,11,17,28,20,31,22,30,31,26,13,21,21,35,0,11,0,11,0,11
1500000US360610028002,"Block Group 2, Census Tract 28, New York County, New York",674,155,674,155,0,11,0,11,25,39,13,20,39,63,47,70,46,41,49,49,16,25,7,13,9,15,32,36,0,11,0,11,35,41,18,29,33,37,86,78,0,11,137,113,54,66,0,11,28,32,0,11,0,11
1500000US360610028003,"Block Group 3, Census Tract 28, New York County, New York",778,134,725,129,0,11,0,11,0,11,35,37,13,22,93,66,24,39,0,11,14,23,0,11,0,11,0,11,26,42,12,21,23,37,39,40,57,50,57,69,9,14,122,86,57,63,101,64,9,14,34,39,53,74
1500000US360610028004,"Block Group 4, Census Tract 28, New York County, New York",1168,169,1168,169,0,11,0,11,39,62,55,63,42,54,55,72,0,11,98,92,0,11,42,66,41,65,0,11,38,35,25,41,13,21,105,91,27,34,323,131,99,71,53,71,59,51,24,31,22,36,8,13,0,11
1500000US360610029001,"Block Group 1, Census Tract 29, New York County, New York",403,105,403,105,17,27,16,27,15,24,91,83,0,11,0,11,12,20,0,11,0,11,0,11,0,11,35,47,0,11,30,37,16,24,0,11,78,75,15,23,0,11,32,35,46,74,0,11,0,11,0,11,0,11
1500000US360610029002,"Block Group 2, Census Tract 29, New York County, New York",679,141,647,143,0,11,0,11,20,31,39,31,0,11,16,25,0,11,22,37,47,75,26,30,20,33,11,18,0,11,18,29,0,11,48,52,91,69,63,41,110,104,54,49,62,73,0,11,0,11,0,11,32,36
1500000US360610029003,"Block Group 3, Census Tract 29, New York County, New York",719,163,705,165,0,11,0,11,0,11,0,11,0,11,22,34,18,30,42,47,15,24,39,45,0,11,40,45,33,39,53,64,2,16,112,91,112,84,71,62,0,11,84,58,25,37,19,29,0,11,18,28,14,23
1500000US360610029004,"Block Group 4, Census Tract 29, New York County, New York",178,86,119,63,0,11,0,11,0,11,0,11,0,11,13,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,32,11,18,37,60,0,11,37,58,0,11,0,11,0,11,59,60
1500000US360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",843,157,843,157,0,11,14,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,17,32,26,67,53,94,73,0,11,152,88,146,105,209,125,47,59,72,71,0,11
1500000US360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",580,138,580,138,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,21,31,37,19,28,40,37,3,17,223,122,121,72,36,34,35,42,59,58,0,11
1500000US360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",407,107,407,107,0,11,0,11,18,28,0,11,0,11,17,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,51,43,0,11,35,41,147,77,106,69,16,25,17,27,0,11,0,11
1500000US360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",393,94,377,93,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,23,0,11,0,11,0,11,15,23,0,11,0,11,14,26,35,38,0,11,105,70,151,108,43,40,0,11,0,11,16,25
1500000US360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",815,109,799,110,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,39,7,12,0,11,15,16,0,11,0,11,9,14,8,12,33,32,47,28,111,63,12,15,137,57,195,81,72,48,66,45,63,57,16,17
1500000US360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",765,110,765,110,9,14,0,11,10,15,80,56,33,27,8,12,41,31,44,48,36,46,26,42,9,15,0,11,35,25,47,33,15,18,47,32,0,11,101,63,100,80,34,34,29,35,6,9,20,32,35,44,0,11
1500000US360610031001,"Block Group 1, Census Tract 31, New York County, New York",520,71,515,72,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,21,0,11,4,6,5,8,12,13,5,8,10,13,22,17,13,14,37,26,26,28,54,30,127,56,130,50,56,31,5,7
1500000US360610032001,"Block Group 1, Census Tract 32, New York County, New York",807,191,807,191,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,36,0,11,0,11,63,78,0,11,22,37,39,47,40,47,77,97,0,11,97,105,236,135,123,98,74,70,13,21,0,11
1500000US360610032002,"Block Group 2, Census Tract 32, New York County, New York",332,131,316,135,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,34,0,11,0,11,43,49,0,11,0,11,23,38,27,46,73,96,52,52,0,11,77,112,16,27
1500000US360610032003,"Block Group 3, Census Tract 32, New York County, New York",574,229,574,229,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,42,17,27,0,11,0,11,0,11,23,39,39,48,62,103,29,48,119,130,188,176,43,49,0,11,21,32,0,11,0,11,0,11,0,11
1500000US360610032004,"Block Group 4, Census Tract 32, New York County, New York",269,127,269,127,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,25,48,76,17,28,0,11,0,11,0,11,119,84,0,11,0,11,70,64,0,11,0,11,0,11,0,11
1500000US360610032005,"Block Group 5, Census Tract 32, New York County, New York",273,103,273,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,59,94,0,11,0,11,0,11,0,11,0,11,56,65,16,26,38,65,32,38,65,76,7,11,0,11,0,11
1500000US360610032006,"Block Group 6, Census Tract 32, New York County, New York",893,252,893,252,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,53,86,20,34,22,37,0,11,23,37,0,11,0,11,20,33,22,38,97,103,237,139,183,168,39,46,137,107,40,61,0,11
1500000US360610032007,"Block Group 7, Census Tract 32, New York County, New York",731,164,731,164,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,27,0,11,0,11,122,82,58,56,101,122,0,11,274,113,39,47,0,11,17,28,104,118,0,11
1500000US360610033001,"Block Group 1, Census Tract 33, New York County, New York",918,148,902,148,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,49,55,65,69,43,44,0,11,0,11,0,11,0,11,56,67,24,25,288,128,377,140,16,25
1500000US360610033002,"Block Group 2, Census Tract 33, New York County, New York",94,71,94,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,30,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,81,66,0,11
1500000US360610033003,"Block Group 3, Census Tract 33, New York County, New York",171,100,161,97,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,19,10,17,27,45,0,11,0,11,0,11,30,47,47,55,36,59,10,17
1500000US360610034001,"Block Group 1, Census Tract 34, New York County, New York",1030,214,1030,214,0,11,0,11,0,11,0,11,0,11,0,11,0,11,42,64,0,11,28,46,0,11,0,11,13,26,63,74,0,11,89,93,0,11,85,72,23,37,229,131,367,175,52,54,39,42,0,11,0,11
1500000US360610034002,"Block Group 2, Census Tract 34, New York County, New York",659,159,659,159,0,11,0,11,0,11,26,45,0,11,5,11,0,11,0,11,0,11,0,11,42,65,21,35,0,11,0,11,0,11,0,11,0,11,32,38,54,49,77,65,195,107,158,108,0,11,49,43,0,11
1500000US360610034003,"Block Group 3, Census Tract 34, New York County, New York",958,195,958,195,44,64,0,11,0,11,20,32,0,11,0,11,19,28,0,11,0,11,16,25,0,11,0,11,52,60,0,11,0,11,78,65,10,17,60,67,96,97,170,148,174,125,179,124,17,27,23,37,0,11
1500000US360610034004,"Block Group 4, Census Tract 34, New York County, New York",880,208,880,208,0,11,0,11,0,11,0,11,0,11,15,24,0,11,29,48,0,11,0,11,48,54,0,11,32,39,29,45,0,11,60,66,0,11,42,51,106,65,190,108,135,86,93,128,0,11,101,91,0,11
1500000US360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",356,83,339,83,0,11,0,11,17,19,15,18,0,11,19,31,0,11,9,14,30,34,35,32,0,11,10,15,9,14,14,24,0,11,11,17,21,35,0,11,31,38,54,45,45,46,10,15,0,11,9,15,17,18
1500000US360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",313,80,313,80,0,11,0,11,16,18,36,43,32,29,19,30,9,13,20,31,0,11,10,16,17,28,7,11,0,11,5,8,0,11,0,11,45,46,10,16,34,27,8,12,6,8,39,38,0,11,0,11,0,11
1500000US360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",637,84,637,84,0,11,10,16,0,11,0,11,67,51,0,11,23,27,33,35,5,9,9,15,19,22,0,11,0,11,34,40,30,35,34,33,41,27,25,31,20,22,60,39,46,31,19,20,75,40,87,54,0,11
1500000US360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",707,100,707,100,0,11,7,11,0,11,7,12,0,11,0,11,9,13,8,12,0,11,0,11,16,19,0,11,10,16,8,13,28,40,53,33,33,31,50,38,76,69,169,83,164,65,31,28,31,25,7,12,0,11
1500000US360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",565,96,565,96,0,11,0,11,10,16,0,11,0,11,0,11,0,11,61,67,17,17,0,11,23,30,19,25,8,13,51,46,26,27,64,38,17,18,40,27,15,19,6,10,42,26,27,30,0,11,139,65,0,11
1500000US360610037000,"Block Group 0, Census Tract 37, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610037001,"Block Group 1, Census Tract 37, New York County, New York",225,66,211,66,0,11,0,11,11,18,2,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,4,0,11,0,11,18,22,0,11,45,34,0,11,70,50,12,18,21,33,0,11,29,26,14,13
1500000US360610037002,"Block Group 2, Census Tract 37, New York County, New York",293,86,276,89,0,11,0,11,0,11,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,0,11,11,15,9,14,0,11,0,11,5,7,29,32,24,28,99,73,45,50,33,28,17,17
1500000US360610037003,"Block Group 3, Census Tract 37, New York County, New York",235,64,216,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,0,11,0,11,6,10,0,11,21,26,0,11,25,27,110,69,10,16,10,18,20,25,19,26
