"GEO_ID","NAME","B25064_001E","B25064_001M"
"id","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent"
"1500000US360610067003","Block Group 3, Census Tract 67, New York County, New York","2365","140"
"1500000US360610067004","Block Group 4, Census Tract 67, New York County, New York","2272","167"
"1500000US360610068001","Block Group 1, Census Tract 68, New York County, New York","2408","853"
"1500000US360610068002","Block Group 2, Census Tract 68, New York County, New York","2513","1001"
"1500000US360610068003","Block Group 3, Census Tract 68, New York County, New York","2102","450"
"1500000US360610068004","Block Group 4, Census Tract 68, New York County, New York","1157","818"
"1500000US360610068005","Block Group 5, Census Tract 68, New York County, New York","null","null"
"1500000US360610068006","Block Group 6, Census Tract 68, New York County, New York","2158","402"
"1500000US360610069000","Block Group 0, Census Tract 69, New York County, New York","-","**"
"1500000US360610069001","Block Group 1, Census Tract 69, New York County, New York","3471","168"
"1500000US360610070001","Block Group 1, Census Tract 70, New York County, New York","2843","544"
"1500000US360610070002","Block Group 2, Census Tract 70, New York County, New York","2142","571"
"1500000US360610070003","Block Group 3, Census Tract 70, New York County, New York","1951","965"
"1500000US360610070004","Block Group 4, Census Tract 70, New York County, New York","1647","701"
"1500000US360610070005","Block Group 5, Census Tract 70, New York County, New York","2377","735"
"1500000US360610070006","Block Group 6, Census Tract 70, New York County, New York","2341","148"
"1500000US360610150021","Block Group 1, Census Tract 150.02, New York County, New York","2361","627"
"1500000US360610150022","Block Group 2, Census Tract 150.02, New York County, New York","-","**"
"1500000US360610150023","Block Group 3, Census Tract 150.02, New York County, New York","2598","933"
"1500000US360610150024","Block Group 4, Census Tract 150.02, New York County, New York","3040","1536"
"1500000US360610151000","Block Group 0, Census Tract 151, New York County, New York","-","**"
"1500000US360610151001","Block Group 1, Census Tract 151, New York County, New York","null","null"
"1500000US360610151002","Block Group 2, Census Tract 151, New York County, New York","526","171"
"1500000US360610151003","Block Group 3, Census Tract 151, New York County, New York","null","null"
"1500000US360610151004","Block Group 4, Census Tract 151, New York County, New York","3046","281"
"1500000US360610152000","Block Group 0, Census Tract 152, New York County, New York","-","**"
"1500000US360610152001","Block Group 1, Census Tract 152, New York County, New York","388","94"
"1500000US360610152002","Block Group 2, Census Tract 152, New York County, New York","623","173"
"1500000US360610152003","Block Group 3, Census Tract 152, New York County, New York","2513","1661"
"1500000US360610152004","Block Group 4, Census Tract 152, New York County, New York","2483","608"
"1500000US360610152005","Block Group 5, Census Tract 152, New York County, New York","2101","245"
"1500000US360610152006","Block Group 6, Census Tract 152, New York County, New York","2082","270"
"1500000US360610153001","Block Group 1, Census Tract 153, New York County, New York","1976","588"
"1500000US360610153002","Block Group 2, Census Tract 153, New York County, New York","2206","280"
"1500000US360610153003","Block Group 3, Census Tract 153, New York County, New York","3,500+","***"
"1500000US360610153004","Block Group 4, Census Tract 153, New York County, New York","1429","569"
"1500000US360610153005","Block Group 5, Census Tract 153, New York County, New York","2513","395"
"1500000US360610153006","Block Group 6, Census Tract 153, New York County, New York","2504","1039"
"1500000US360610153007","Block Group 7, Census Tract 153, New York County, New York","2731","1310"
"1500000US360610154001","Block Group 1, Census Tract 154, New York County, New York","1546","388"
"1500000US360610154002","Block Group 2, Census Tract 154, New York County, New York","2264","926"
"1500000US360610154003","Block Group 3, Census Tract 154, New York County, New York","2281","865"
"1500000US360610154004","Block Group 4, Census Tract 154, New York County, New York","726","289"
"1500000US360610154005","Block Group 5, Census Tract 154, New York County, New York","1677","618"
"1500000US360610154006","Block Group 6, Census Tract 154, New York County, New York","2020","545"
"1500000US360610154007","Block Group 7, Census Tract 154, New York County, New York","-","**"
"1500000US360610154008","Block Group 8, Census Tract 154, New York County, New York","1943","313"
"1500000US360610154009","Block Group 9, Census Tract 154, New York County, New York","null","null"
"1500000US360610155000","Block Group 0, Census Tract 155, New York County, New York","-","**"
"1500000US360610155001","Block Group 1, Census Tract 155, New York County, New York","3166","649"
"1500000US360610155002","Block Group 2, Census Tract 155, New York County, New York","2776","471"
"1500000US360610155003","Block Group 3, Census Tract 155, New York County, New York","-","**"
"1500000US360610155004","Block Group 4, Census Tract 155, New York County, New York","-","**"
"1500000US360610155005","Block Group 5, Census Tract 155, New York County, New York","-","**"
"1500000US360610155006","Block Group 6, Census Tract 155, New York County, New York","1808","397"
"1500000US360610156011","Block Group 1, Census Tract 156.01, New York County, New York","1811","137"
"1500000US360610156012","Block Group 2, Census Tract 156.01, New York County, New York","1734","198"
"1500000US360610156013","Block Group 3, Census Tract 156.01, New York County, New York","1702","166"
"1500000US360610156014","Block Group 4, Census Tract 156.01, New York County, New York","2647","143"
"1500000US360610089003","Block Group 3, Census Tract 89, New York County, New York","946","720"
"1500000US360610089004","Block Group 4, Census Tract 89, New York County, New York","2846","410"
"1500000US360610089005","Block Group 5, Census Tract 89, New York County, New York","1787","503"
"1500000US360610090001","Block Group 1, Census Tract 90, New York County, New York","2223","193"
"1500000US360610090002","Block Group 2, Census Tract 90, New York County, New York","2439","495"
"1500000US360610090003","Block Group 3, Census Tract 90, New York County, New York","2744","649"
"1500000US360610090004","Block Group 4, Census Tract 90, New York County, New York","2137","381"
"1500000US360610090005","Block Group 5, Census Tract 90, New York County, New York","3261","803"
"1500000US360610090006","Block Group 6, Census Tract 90, New York County, New York","2568","437"
"1500000US360610091001","Block Group 1, Census Tract 91, New York County, New York","2540","363"
"1500000US360610091002","Block Group 2, Census Tract 91, New York County, New York","1671","845"
"1500000US360610091003","Block Group 3, Census Tract 91, New York County, New York","1094","77"
"1500000US360610091004","Block Group 4, Census Tract 91, New York County, New York","2210","106"
"1500000US360610092001","Block Group 1, Census Tract 92, New York County, New York","2685","151"
"1500000US360610093001","Block Group 1, Census Tract 93, New York County, New York","753","187"
"1500000US360610093002","Block Group 2, Census Tract 93, New York County, New York","1804","236"
"1500000US360610093003","Block Group 3, Census Tract 93, New York County, New York","2634","1178"
"1500000US360610093004","Block Group 4, Census Tract 93, New York County, New York","1940","772"
"1500000US360610093005","Block Group 5, Census Tract 93, New York County, New York","2025","428"
"1500000US360610093006","Block Group 6, Census Tract 93, New York County, New York","601","337"
"1500000US360610093007","Block Group 7, Census Tract 93, New York County, New York","null","null"
"1500000US360610094001","Block Group 1, Census Tract 94, New York County, New York","2107","1663"
"1500000US360610095001","Block Group 1, Census Tract 95, New York County, New York","3324","536"
"1500000US360610095002","Block Group 2, Census Tract 95, New York County, New York","1538","260"
"1500000US360610096001","Block Group 1, Census Tract 96, New York County, New York","1967","329"
"1500000US360610097001","Block Group 1, Census Tract 97, New York County, New York","884","85"
"1500000US360610097002","Block Group 2, Census Tract 97, New York County, New York","532","146"
"1500000US360610097003","Block Group 3, Census Tract 97, New York County, New York","763","32"
"1500000US360610097004","Block Group 4, Census Tract 97, New York County, New York","1577","451"
"1500000US360610098001","Block Group 1, Census Tract 98, New York County, New York","1878","1733"
"1500000US360610098002","Block Group 2, Census Tract 98, New York County, New York","-","**"
"1500000US360610098003","Block Group 3, Census Tract 98, New York County, New York","2350","443"
"1500000US360610098004","Block Group 4, Census Tract 98, New York County, New York","2651","982"
